timestamp,trade_id,symbol,direction,strategy,confidence,entry_price,stop_loss,take_profit,position_size,risk_amount,market_conditions,indicators,status,blocked_reason,entry_time,exit_time,exit_price,pnl,pnl_pips,exit_reason,max_favorable,max_adverse,duration_minutes,session,order_flow_bias,multi_tf_alignment
2026-02-18T20:46:52.649539,BLOCKED_USD_JPY_1771447612,USD_JPY,buy,trend_following,0.9,154.821,154.221,155.221,0,0,"{""session"": ""ny"", ""session_quality"": 0.8, ""volatility"": 0.08140690059070917, ""spread_pips"": 1.6999999999995907, ""trend_strength"": 0.5, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 59.81230916869945, ""macd"": 0.03717272318218079, ""macd_signal"": 0.04381470111819733, ""bb_upper"": 154.8314387786262, ""bb_lower"": 154.71716122137377, ""atr"": 0.08140690059070917, ""momentum"": 0.06399999999999295, ""stoch_k"": 65.4929577464665, ""stoch_d"": 62.40149695951779}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,ny,,
2026-02-18T20:48:34.459434,BLOCKED_USD_JPY_1771447714,USD_JPY,buy,trend_following,0.9,154.818,154.21800000000002,155.21800000000002,0,0,"{""session"": ""ny"", ""session_quality"": 0.8, ""volatility"": 0.08140690059070917, ""spread_pips"": 1.500000000001478, ""trend_strength"": 0.5, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 59.81230916869945, ""macd"": 0.03717272318218079, ""macd_signal"": 0.04381470111819733, ""bb_upper"": 154.8314387786262, ""bb_lower"": 154.71716122137377, ""atr"": 0.08140690059070917, ""momentum"": 0.06399999999999295, ""stoch_k"": 65.4929577464665, ""stoch_d"": 62.40149695951779}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,ny,,
2026-02-18T20:50:24.431693,BLOCKED_USD_JPY_1771447824,USD_JPY,buy,trend_following,0.9,154.805,154.205,155.205,0,0,"{""session"": ""ny"", ""session_quality"": 0.8, ""volatility"": 0.07873497952905205, ""spread_pips"": 1.6000000000019554, ""trend_strength"": 0.5, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 60.49390593230362, ""macd"": 0.03709345516872986, ""macd_signal"": 0.042470445331129494, ""bb_upper"": 154.8346611753441, ""bb_lower"": 154.72033882465595, ""atr"": 0.07873497952905205, ""momentum"": 0.08499999999997954, ""stoch_k"": 71.31821662836435, ""stoch_d"": 66.64056585023597}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,ny,,
2026-02-18T20:52:10.144206,BLOCKED_USD_JPY_1771447930,USD_JPY,buy,trend_following,0.895,154.813,154.213,155.213,0,0,"{""session"": ""ny"", ""session_quality"": 0.8, ""volatility"": 0.07873497952905205, ""spread_pips"": 1.6999999999995907, ""trend_strength"": 0.5, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.95, ""regime"": ""neutral""}","{""rsi"": 60.49390593230362, ""macd"": 0.03709345516872986, ""macd_signal"": 0.042470445331129494, ""bb_upper"": 154.8346611753441, ""bb_lower"": 154.72033882465595, ""atr"": 0.07873497952905205, ""momentum"": 0.08499999999997954, ""stoch_k"": 71.31821662836435, ""stoch_d"": 66.64056585023597}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,ny,,
2026-02-18T20:53:51.301362,BLOCKED_USD_JPY_1771448031,USD_JPY,buy,trend_following,0.9,154.82,154.22,155.22,0,0,"{""session"": ""ny"", ""session_quality"": 0.8, ""volatility"": 0.07873497952905205, ""spread_pips"": 1.9000000000005457, ""trend_strength"": 0.5, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 60.49390593230362, ""macd"": 0.03709345516872986, ""macd_signal"": 0.042470445331129494, ""bb_upper"": 154.8346611753441, ""bb_lower"": 154.72033882465595, ""atr"": 0.07873497952905205, ""momentum"": 0.08499999999997954, ""stoch_k"": 71.31821662836435, ""stoch_d"": 66.64056585023597}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,ny,,
2026-02-18T20:55:33.652129,BLOCKED_USD_JPY_1771448133,USD_JPY,buy,trend_following,0.9,154.81,154.21,155.21,0,0,"{""session"": ""ny"", ""session_quality"": 0.8, ""volatility"": 0.07696819318259308, ""spread_pips"": 2.000000000001023, ""trend_strength"": 0.5, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 61.08619705095689, ""macd"": 0.0370074911653262, ""macd_signal"": 0.04137784587206356, ""bb_upper"": 154.83847119567315, ""bb_lower"": 154.72002880432683, ""atr"": 0.07696819318259308, ""momentum"": 0.08699999999998909, ""stoch_k"": 81.14241001563882, ""stoch_d"": 72.65119479682323}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,ny,,
2026-02-18T20:57:17.117108,BLOCKED_USD_JPY_1771448237,USD_JPY,buy,trend_following,0.895,154.813,154.213,155.213,0,0,"{""session"": ""ny"", ""session_quality"": 0.8, ""volatility"": 0.07696819318259308, ""spread_pips"": 1.8999999999977035, ""trend_strength"": 0.5, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.95, ""regime"": ""neutral""}","{""rsi"": 61.08619705095689, ""macd"": 0.0370074911653262, ""macd_signal"": 0.04137784587206356, ""bb_upper"": 154.83847119567315, ""bb_lower"": 154.72002880432683, ""atr"": 0.07696819318259308, ""momentum"": 0.08699999999998909, ""stoch_k"": 81.14241001563882, ""stoch_d"": 72.65119479682323}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,ny,,
2026-02-18T20:59:05.380457,BLOCKED_USD_JPY_1771448345,USD_JPY,buy,trend_following,0.9,154.844,154.244,155.244,0,0,"{""session"": ""ny"", ""session_quality"": 0.8, ""volatility"": 0.07696819318259308, ""spread_pips"": 1.5999999999991132, ""trend_strength"": 0.5, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 61.08619705095689, ""macd"": 0.0370074911653262, ""macd_signal"": 0.04137784587206356, ""bb_upper"": 154.83847119567315, ""bb_lower"": 154.72002880432683, ""atr"": 0.07696819318259308, ""momentum"": 0.08699999999998909, ""stoch_k"": 81.14241001563882, ""stoch_d"": 72.65119479682323}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,ny,,
2026-02-18T21:00:55.687185,BLOCKED_USD_JPY_1771448455,USD_JPY,buy,trend_following,0.9,154.823,154.223,155.223,0,0,"{""session"": ""ny"", ""session_quality"": 0.8, ""volatility"": 0.07597046567209445, ""spread_pips"": 1.8000000000000682, ""trend_strength"": 0.5, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 61.58242245566646, ""macd"": 0.036837496132676506, ""macd_signal"": 0.04046977517423384, ""bb_upper"": 154.83829179292087, ""bb_lower"": 154.72010820707914, ""atr"": 0.07597046567209445, ""momentum"": 0.07099999999999795, ""stoch_k"": 82.57080610021153, ""stoch_d"": 78.34381091473824}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,ny,,
2026-02-18T21:02:52.347000,BLOCKED_USD_JPY_1771448572,USD_JPY,buy,trend_following,0.895,154.809,154.209,155.209,0,0,"{""session"": ""ny"", ""session_quality"": 0.8, ""volatility"": 0.07597046567209445, ""spread_pips"": 1.4999999999986358, ""trend_strength"": 0.5, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.95, ""regime"": ""neutral""}","{""rsi"": 61.58242245566646, ""macd"": 0.036837496132676506, ""macd_signal"": 0.04046977517423384, ""bb_upper"": 154.83829179292087, ""bb_lower"": 154.72010820707914, ""atr"": 0.07597046567209445, ""momentum"": 0.07099999999999795, ""stoch_k"": 82.57080610021153, ""stoch_d"": 78.34381091473824}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,ny,,
2026-02-18T21:04:52.551947,BLOCKED_USD_JPY_1771448692,USD_JPY,buy,trend_following,0.895,154.808,154.208,155.208,0,0,"{""session"": ""ny"", ""session_quality"": 0.8, ""volatility"": 0.07597046567209445, ""spread_pips"": 1.999999999998181, ""trend_strength"": 0.5, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.95, ""regime"": ""neutral""}","{""rsi"": 61.58242245566646, ""macd"": 0.036837496132676506, ""macd_signal"": 0.04046977517423384, ""bb_upper"": 154.83829179292087, ""bb_lower"": 154.72010820707914, ""atr"": 0.07597046567209445, ""momentum"": 0.07099999999999795, ""stoch_k"": 82.57080610021153, ""stoch_d"": 78.34381091473824}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,ny,,
2026-02-18T21:06:57.420099,BLOCKED_USD_JPY_1771448817,USD_JPY,buy,trend_following,0.895,154.809,154.209,155.209,0,0,"{""session"": ""ny"", ""session_quality"": 0.8, ""volatility"": 0.07404400234238327, ""spread_pips"": 1.9000000000005457, ""trend_strength"": 0.5, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.95, ""regime"": ""neutral""}","{""rsi"": 58.18640247160324, ""macd"": 0.034928381506091455, ""macd_signal"": 0.03936149357825338, ""bb_upper"": 154.83791416546023, ""bb_lower"": 154.7201858345398, ""atr"": 0.07404400234238327, ""momentum"": 0.05200000000002092, ""stoch_k"": 78.6955917118597, ""stoch_d"": 80.80293594256999}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,ny,,
2026-02-18T21:08:47.463573,BLOCKED_USD_JPY_1771448927,USD_JPY,buy,trend_following,0.9,154.815,154.215,155.215,0,0,"{""session"": ""ny"", ""session_quality"": 0.8, ""volatility"": 0.07404400234238327, ""spread_pips"": 1.6999999999995907, ""trend_strength"": 0.5, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 58.18640247160324, ""macd"": 0.034928381506091455, ""macd_signal"": 0.03936149357825338, ""bb_upper"": 154.83791416546023, ""bb_lower"": 154.7201858345398, ""atr"": 0.07404400234238327, ""momentum"": 0.05200000000002092, ""stoch_k"": 78.6955917118597, ""stoch_d"": 80.80293594256999}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,ny,,
2026-02-18T21:10:41.803584,BLOCKED_USD_JPY_1771449041,USD_JPY,buy,trend_following,0.895,154.81,154.21,155.21,0,0,"{""session"": ""ny"", ""session_quality"": 0.8, ""volatility"": 0.07196942962908803, ""spread_pips"": 1.8000000000000682, ""trend_strength"": 0.5, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.95, ""regime"": ""neutral""}","{""rsi"": 58.186400070565604, ""macd"": 0.0330345898162534, ""macd_signal"": 0.038096107381981034, ""bb_upper"": 154.83753411960598, ""bb_lower"": 154.72026588039407, ""atr"": 0.07196942962908803, ""momentum"": 0.012000000000000455, ""stoch_k"": 73.63834422658216, ""stoch_d"": 78.30158067955114}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,ny,,
2026-02-18T21:12:39.704536,BLOCKED_USD_JPY_1771449159,USD_JPY,buy,trend_following,0.9,154.799,154.199,155.199,0,0,"{""session"": ""ny"", ""session_quality"": 0.8, ""volatility"": 0.07196942962908803, ""spread_pips"": 1.6000000000019554, ""trend_strength"": 0.5, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 58.186400070565604, ""macd"": 0.0330345898162534, ""macd_signal"": 0.038096107381981034, ""bb_upper"": 154.83753411960598, ""bb_lower"": 154.72026588039407, ""atr"": 0.07196942962908803, ""momentum"": 0.012000000000000455, ""stoch_k"": 73.63834422658216, ""stoch_d"": 78.30158067955114}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,ny,,
2026-02-18T21:14:32.129060,BLOCKED_USD_JPY_1771449272,USD_JPY,buy,trend_following,0.89,154.806,154.20600000000002,155.20600000000002,0,0,"{""session"": ""ny"", ""session_quality"": 0.8, ""volatility"": 0.07196942962908803, ""spread_pips"": 1.700000000002433, ""trend_strength"": 0.5, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.8999999999999999, ""regime"": ""neutral""}","{""rsi"": 58.186400070565604, ""macd"": 0.0330345898162534, ""macd_signal"": 0.038096107381981034, ""bb_upper"": 154.83753411960598, ""bb_lower"": 154.72026588039407, ""atr"": 0.07196942962908803, ""momentum"": 0.012000000000000455, ""stoch_k"": 73.63834422658216, ""stoch_d"": 78.30158067955114}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,ny,,
2026-02-18T21:16:30.594577,BLOCKED_USD_JPY_1771449390,USD_JPY,buy,trend_following,0.895,154.818,154.21800000000002,155.21800000000002,0,0,"{""session"": ""ny"", ""session_quality"": 0.8, ""volatility"": 0.0705430425372735, ""spread_pips"": 1.6000000000019554, ""trend_strength"": 0.5, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.95, ""regime"": ""neutral""}","{""rsi"": 57.96831410811105, ""macd"": 0.03109461386310386, ""macd_signal"": 0.03669580231408955, ""bb_upper"": 154.83689525706515, ""bb_lower"": 154.7204047429349, ""atr"": 0.0705430425372735, ""momentum"": 0.02600000000001046, ""stoch_k"": 69.71677559913083, ""stoch_d"": 74.01690384585756}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,ny,,
2026-02-18T21:18:27.993060,BLOCKED_USD_JPY_1771449507,USD_JPY,buy,trend_following,0.9,154.821,154.221,155.221,0,0,"{""session"": ""ny"", ""session_quality"": 0.8, ""volatility"": 0.0705430425372735, ""spread_pips"": 1.4999999999986358, ""trend_strength"": 0.5, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 57.96831410811105, ""macd"": 0.03109461386310386, ""macd_signal"": 0.03669580231408955, ""bb_upper"": 154.83689525706515, ""bb_lower"": 154.7204047429349, ""atr"": 0.0705430425372735, ""momentum"": 0.02600000000001046, ""stoch_k"": 69.71677559913083, ""stoch_d"": 74.01690384585756}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,ny,,
2026-02-18T21:26:41.224550,BLOCKED_USD_JPY_1771450001,USD_JPY,buy,trend_following,0.895,154.827,154.227,155.227,0,0,"{""session"": ""ny"", ""session_quality"": 0.8, ""volatility"": 0.06633048062924221, ""spread_pips"": 1.5999999999991132, ""trend_strength"": 0.5, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.95, ""regime"": ""neutral""}","{""rsi"": 62.22573443907403, ""macd"": 0.030496591781798088, ""macd_signal"": 0.03445133170109323, ""bb_upper"": 154.84635204541118, ""bb_lower"": 154.72044795458876, ""atr"": 0.06633048062924221, ""momentum"": 0.04200000000000159, ""stoch_k"": 75.3159041394283, ""stoch_d"": 71.960784313724}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,ny,,
2026-02-18T21:28:34.226065,BLOCKED_USD_JPY_1771450114,USD_JPY,buy,trend_following,0.9,154.824,154.22400000000002,155.22400000000002,0,0,"{""session"": ""ny"", ""session_quality"": 0.8, ""volatility"": 0.06633048062924221, ""spread_pips"": 1.8000000000000682, ""trend_strength"": 0.5, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 62.22573443907403, ""macd"": 0.030496591781798088, ""macd_signal"": 0.03445133170109323, ""bb_upper"": 154.84635204541118, ""bb_lower"": 154.72044795458876, ""atr"": 0.06633048062924221, ""momentum"": 0.04200000000000159, ""stoch_k"": 75.3159041394283, ""stoch_d"": 71.960784313724}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,ny,,
2026-02-18T21:30:19.861399,BLOCKED_USD_JPY_1771450219,USD_JPY,buy,trend_following,0.9,154.837,154.237,155.237,0,0,"{""session"": ""ny"", ""session_quality"": 0.8, ""volatility"": 0.06437830419859165, ""spread_pips"": 1.8000000000000682, ""trend_strength"": 0.5, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 62.54091465091821, ""macd"": 0.03037102551940052, ""macd_signal"": 0.03363527511082429, ""bb_upper"": 154.85180061020077, ""bb_lower"": 154.72059938979913, ""atr"": 0.06437830419859165, ""momentum"": 0.056000000000011596, ""stoch_k"": 80.55555555555023, ""stoch_d"": 75.57371096586381}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,ny,,
2026-02-18T21:32:06.786533,BLOCKED_USD_JPY_1771450326,USD_JPY,buy,trend_following,0.9,154.835,154.235,155.235,0,0,"{""session"": ""ny"", ""session_quality"": 0.8, ""volatility"": 0.06437830419859165, ""spread_pips"": 1.9000000000005457, ""trend_strength"": 0.5, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 62.54091465091821, ""macd"": 0.03037102551940052, ""macd_signal"": 0.03363527511082429, ""bb_upper"": 154.85180061020077, ""bb_lower"": 154.72059938979913, ""atr"": 0.06437830419859165, ""momentum"": 0.056000000000011596, ""stoch_k"": 80.55555555555023, ""stoch_d"": 75.57371096586381}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,ny,,
2026-02-18T21:33:53.478218,BLOCKED_USD_JPY_1771450433,USD_JPY,buy,trend_following,0.9,154.854,154.25400000000002,155.25400000000002,0,0,"{""session"": ""ny"", ""session_quality"": 0.8, ""volatility"": 0.06437830419859165, ""spread_pips"": 1.500000000001478, ""trend_strength"": 0.5, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 62.54091465091821, ""macd"": 0.03037102551940052, ""macd_signal"": 0.03363527511082429, ""bb_upper"": 154.85180061020077, ""bb_lower"": 154.72059938979913, ""atr"": 0.06437830419859165, ""momentum"": 0.056000000000011596, ""stoch_k"": 80.55555555555023, ""stoch_d"": 75.57371096586381}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,ny,,
2026-02-18T21:39:12.745167,BLOCKED_USD_JPY_1771450752,USD_JPY,buy,trend_following,0.9,154.847,154.247,155.247,0,0,"{""session"": ""ny"", ""session_quality"": 0.8, ""volatility"": 0.06349414018084244, ""spread_pips"": 1.8000000000000682, ""trend_strength"": 0.5, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 63.99672767006794, ""macd"": 0.030644487904908146, ""macd_signal"": 0.033037122040879996, ""bb_upper"": 154.856395000175, ""bb_lower"": 154.7259049998249, ""atr"": 0.06349414018084244, ""momentum"": 0.03499999999999659, ""stoch_k"": 83.11841038117889, ""stoch_d"": 79.66329002538582}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,ny,,
2026-02-18T21:42:21.888345,BLOCKED_USD_JPY_1771450941,USD_JPY,buy,trend_following,0.895,154.844,154.244,155.244,0,0,"{""session"": ""ny"", ""session_quality"": 0.8, ""volatility"": 0.06117313202417259, ""spread_pips"": 1.6999999999995907, ""trend_strength"": 0.5, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.95, ""regime"": ""neutral""}","{""rsi"": 64.16338002081756, ""macd"": 0.03058929138629196, ""macd_signal"": 0.032547566188144667, ""bb_upper"": 154.85718897076748, ""bb_lower"": 154.7366110292325, ""atr"": 0.06117313202417259, ""momentum"": 0.030000000000001137, ""stoch_k"": 82.59124087590845, ""stoch_d"": 82.0884022708792}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,ny,,
2026-02-18T21:44:01.132502,BLOCKED_USD_JPY_1771451041,USD_JPY,buy,trend_following,0.9,154.834,154.234,155.234,0,0,"{""session"": ""ny"", ""session_quality"": 0.8, ""volatility"": 0.06117313202417259, ""spread_pips"": 1.8000000000000682, ""trend_strength"": 0.5, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 64.16338002081756, ""macd"": 0.03058929138629196, ""macd_signal"": 0.032547566188144667, ""bb_upper"": 154.85718897076748, ""bb_lower"": 154.7366110292325, ""atr"": 0.06117313202417259, ""momentum"": 0.030000000000001137, ""stoch_k"": 82.59124087590845, ""stoch_d"": 82.0884022708792}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,ny,,
2026-02-18T21:45:47.304218,BLOCKED_USD_JPY_1771451147,USD_JPY,buy,trend_following,0.9,154.842,154.24200000000002,155.24200000000002,0,0,"{""session"": ""ny"", ""session_quality"": 0.8, ""volatility"": 0.058946480408400094, ""spread_pips"": 1.700000000002433, ""trend_strength"": 0.5, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 63.52999819413794, ""macd"": 0.030037909703338528, ""macd_signal"": 0.03204564806757996, ""bb_upper"": 154.85544865709537, ""bb_lower"": 154.7493513429046, ""atr"": 0.058946480408400094, ""momentum"": 0.023000000000024556, ""stoch_k"": 79.69650403380734, ""stoch_d"": 81.80205176363157}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,ny,,
2026-02-18T21:50:58.802040,BLOCKED_USD_JPY_1771451458,USD_JPY,buy,trend_following,0.895,154.842,154.24200000000002,155.24200000000002,0,0,"{""session"": ""ny"", ""session_quality"": 0.8, ""volatility"": 0.05737887609376513, ""spread_pips"": 1.500000000001478, ""trend_strength"": 0.5, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.95, ""regime"": ""neutral""}","{""rsi"": 60.32353962906145, ""macd"": 0.028465881658007675, ""macd_signal"": 0.031329705057861736, ""bb_upper"": 154.85357372138276, ""bb_lower"": 154.75922627861723, ""atr"": 0.05737887609376513, ""momentum"": 0.00899999999998613, ""stoch_k"": 74.70755338758913, ""stoch_d"": 78.99843276576831}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,ny,,
2026-02-19T00:28:31.390140,BLOCKED_USD_JPY_1771460911,USD_JPY,buy,trend_following,0.8500000000000001,154.747,154.14700000000002,155.14700000000002,0,0,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.07200588319513443, ""spread_pips"": 1.4000000000010004, ""trend_strength"": 0.4, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.5, ""regime"": ""neutral""}","{""rsi"": 49.37563240031559, ""macd"": -0.011755797553348657, ""macd_signal"": -0.012607913060437537, ""bb_upper"": 154.80644168025836, ""bb_lower"": 154.6787583197415, ""atr"": 0.07200588319513443, ""momentum"": 0.006000000000000227, ""stoch_k"": 69.79166666666663, ""stoch_d"": 56.25925925925929}",BLOCKED,Pre-check margin insufficient: 0.05x,,,,,,,,,,tokyo,,
2026-02-19T00:41:39.661305,BLOCKED_USD_JPY_1771461699,USD_JPY,buy,trend_following,0.87,154.814,154.214,155.214,0,0,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.07524632917098019, ""spread_pips"": 1.3999999999981583, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.7, ""regime"": ""neutral""}","{""rsi"": 57.85423277759632, ""macd"": -0.0032194606076814125, ""macd_signal"": -0.009813417957818468, ""bb_upper"": 154.8070642418798, ""bb_lower"": 154.67643575811996, ""atr"": 0.07524632917098019, ""momentum"": 0.03100000000000591, ""stoch_k"": 73.78703703703567, ""stoch_d"": 71.81790123456751}",BLOCKED,Pre-check margin insufficient: 0.05x,,,,,,,,,,tokyo,,
2026-02-19T00:43:35.758252,BLOCKED_USD_JPY_1771461815,USD_JPY,buy,trend_following,0.87,154.802,154.202,155.202,0,0,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.07524632917098019, ""spread_pips"": 1.5999999999991132, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.7, ""regime"": ""neutral""}","{""rsi"": 57.85423277759632, ""macd"": -0.0032194606076814125, ""macd_signal"": -0.009813417957818468, ""bb_upper"": 154.8070642418798, ""bb_lower"": 154.67643575811996, ""atr"": 0.07524632917098019, ""momentum"": 0.03100000000000591, ""stoch_k"": 73.78703703703567, ""stoch_d"": 71.81790123456751}",BLOCKED,Pre-check margin insufficient: 0.05x,,,,,,,,,,tokyo,,
2026-02-19T00:45:24.782299,BLOCKED_USD_JPY_1771461924,USD_JPY,buy,trend_following,0.9,154.803,154.203,155.203,0,0,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.07451444973101906, ""spread_pips"": 1.4999999999986358, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 58.000449207296455, ""macd"": 0.0009762463866991311, ""macd_signal"": -0.007655487730144335, ""bb_upper"": 154.81434382351745, ""bb_lower"": 154.67675617648234, ""atr"": 0.07451444973101906, ""momentum"": 0.03499999999999659, ""stoch_k"": 78.26531339031135, ""stoch_d"": 73.83226495726335}",BLOCKED,Pre-check margin insufficient: 0.05x,,,,,,,,,,tokyo,,
2026-02-19T00:47:13.716023,BLOCKED_USD_JPY_1771462033,USD_JPY,buy,trend_following,0.9,154.815,154.215,155.215,0,0,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.07451444973101906, ""spread_pips"": 1.5999999999991132, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 58.000449207296455, ""macd"": 0.0009762463866991311, ""macd_signal"": -0.007655487730144335, ""bb_upper"": 154.81434382351745, ""bb_lower"": 154.67675617648234, ""atr"": 0.07451444973101906, ""momentum"": 0.03499999999999659, ""stoch_k"": 78.26531339031135, ""stoch_d"": 73.83226495726335}",BLOCKED,Pre-check margin insufficient: 0.05x,,,,,,,,,,tokyo,,
2026-02-19T00:49:02.075975,BLOCKED_USD_JPY_1771462142,USD_JPY,buy,trend_following,0.9,154.83,154.23000000000002,155.23000000000002,0,0,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.07451444973101906, ""spread_pips"": 1.8000000000000682, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 58.000449207296455, ""macd"": 0.0009762463866991311, ""macd_signal"": -0.007655487730144335, ""bb_upper"": 154.81434382351745, ""bb_lower"": 154.67675617648234, ""atr"": 0.07451444973101906, ""momentum"": 0.03499999999999659, ""stoch_k"": 78.26531339031135, ""stoch_d"": 73.83226495726335}",BLOCKED,Pre-check margin insufficient: 0.05x,,,,,,,,,,tokyo,,
